Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5
http://id.who.int/icd/entity/2658295,http://id.who.int/icd/release/11/mms/2658295,SM95,,- - - - - Vaginitis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/590014910,http://id.who.int/icd/release/11/mms/590014910,SM96,,- - - - - Dysmenorrhoea disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/992209794,http://id.who.int/icd/release/11/mms/992209794,SM97,,- - - - - Hypomenorrhoea disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1258745981,http://id.who.int/icd/release/11/mms/1258745981,SM98,,- - - - - Dysfunctional uterine bleeding disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1850040097,http://id.who.int/icd/release/11/mms/1850040097,SM99,,- - - - - Uterine polyps disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/194966166,http://id.who.int/icd/release/11/mms/194966166,SM9A,,- - - - - Uterine prolapse disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1386452098,http://id.who.int/icd/release/11/mms/1386452098,SM9B,,- - - - - Vaginismus disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/139848287,http://id.who.int/icd/release/11/mms/139848287,SM9C,,- - - - - Metritis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1076641430/other,SM9Y,,- - - - - Other specified female Reproductive System disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1076641430/unspecified,SM9Z,,"- - - - - Female Reproductive System disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1252104698,http://id.who.int/icd/release/11/mms/1252104698,,BlockL4-SN0,- - - - Male Reproductive System disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/404581329,http://id.who.int/icd/release/11/mms/404581329,SN00,,- - - - - Balanitis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1389908912,http://id.who.int/icd/release/11/mms/1389908912,SN01,,- - - - - Hydrocele disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/594866573,http://id.who.int/icd/release/11/mms/594866573,SN02,,- - - - - Erectile dysfunction disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/207552813,http://id.who.int/icd/release/11/mms/207552813,SN03,,- - - - - Oligospermia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/114468417,http://id.who.int/icd/release/11/mms/114468417,SN04,,- - - - - Mustard- size boils on penis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/742624129,http://id.who.int/icd/release/11/mms/742624129,SN05,,- - - - - Orchitis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/644455581,http://id.who.int/icd/release/11/mms/644455581,SN06,,- - - - - Penile growth disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1877747555,http://id.who.int/icd/release/11/mms/1877747555,SN07,,- - - - - Priapism disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1800515933,http://id.who.int/icd/release/11/mms/1800515933,SN08,,- - - - - Prostatic enlargement disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1169273053,http://id.who.int/icd/release/11/mms/1169273053,SN09,,- - - - - Spermatorrhoea disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/375446588,http://id.who.int/icd/release/11/mms/375446588,SN0A,,- - - - - Phimosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1252104698/other,SN0Y,,- - - - - Other specified male Reproductive System disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1252104698/unspecified,SN0Z,,"- - - - - Male Reproductive System disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1429696590,http://id.who.int/icd/release/11/mms/1429696590,,BlockL4-SN1,- - - - Pregnancy and childbirth related disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/480312815,http://id.who.int/icd/release/11/mms/480312815,SN10,,- - - - - Decreased breastmilk disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/412899090,http://id.who.int/icd/release/11/mms/412899090,SN11,,- - - - - Vitiated breast milk disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/313933836,http://id.who.int/icd/release/11/mms/313933836,SN12,,- - - - - Recurrent pregnancy loss disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1429696590/other,SN1Y,,- - - - - Other specified pregnancy and childbirth related disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1429696590/unspecified,SN1Z,,"- - - - - Pregnancy and childbirth related disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1110925902,http://id.who.int/icd/release/11/mms/1110925902,SN30,,- - - - Gonorrhoea disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1721348227,http://id.who.int/icd/release/11/mms/1721348227,SN31,,- - - - Syphillis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1542941233/other,SN3Y,,- - - - Other specified urinary and reproductive system disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
,http://id.who.int/icd/release/11/mms/1542941233/unspecified,SN3Z,,"- - - - Urinary and reproductive system disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SM8,,
http://id.who.int/icd/entity/1367002461,http://id.who.int/icd/release/11/mms/1367002461,,BlockL3-SN4,"- - - Skin, nail and hair disorders (TM2)",block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/1606080290,http://id.who.int/icd/release/11/mms/1606080290,,BlockL4-SN4,- - - - Skin disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1447062984,http://id.who.int/icd/release/11/mms/1447062984,SN40,,- - - - - Dermatitis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1094833941,http://id.who.int/icd/release/11/mms/1094833941,SN41,,- - - - - Discoloration of body disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1166509593,http://id.who.int/icd/release/11/mms/1166509593,SN42,,- - - - - Dryness of skin disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/295973128,http://id.who.int/icd/release/11/mms/295973128,SN43,,- - - - - Eczema disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1222320114,http://id.who.int/icd/release/11/mms/1222320114,SN44,,- - - - - Foul body smelling disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1931497642,http://id.who.int/icd/release/11/mms/1931497642,SN45,,- - - - - Excess of sweat disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1715150450,http://id.who.int/icd/release/11/mms/1715150450,SN46,,- - - - - Scabies disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1020092589,http://id.who.int/icd/release/11/mms/1020092589,SN47,,- - - - - Dracunculosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1660768124,http://id.who.int/icd/release/11/mms/1660768124,SN48,,- - - - - Intertrigo disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/920582243,http://id.who.int/icd/release/11/mms/920582243,SN49,,- - - - - Integumentary disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1012096783,http://id.who.int/icd/release/11/mms/1012096783,SN4A,,- - - - - Psoriasis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/406780387,http://id.who.int/icd/release/11/mms/406780387,SN4B,,- - - - - Ichthyosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1120438080,http://id.who.int/icd/release/11/mms/1120438080,SN4C,,- - - - - Scaling of scalp and forehead skin disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/655567499,http://id.who.int/icd/release/11/mms/655567499,SN4D,,- - - - - Vitiligo disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2133870995,http://id.who.int/icd/release/11/mms/2133870995,SN4E,,- - - - - Lentigo disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/245164974,http://id.who.int/icd/release/11/mms/245164974,SN4F,,- - - - - Birth mark - blackish red disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/28021156,http://id.who.int/icd/release/11/mms/28021156,SN4G,,- - - - - Melasma disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/187053776,http://id.who.int/icd/release/11/mms/187053776,SN4H,,- - - - - Mole disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/193038014,http://id.who.int/icd/release/11/mms/193038014,SN4J,,- - - - - Black red skin lesion disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1967864905,http://id.who.int/icd/release/11/mms/1967864905,SN4K,,- - - - - Urticaria disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2114808325,http://id.who.int/icd/release/11/mms/2114808325,SN4L,,- - - - - Wheal disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1361484453,http://id.who.int/icd/release/11/mms/1361484453,SN4M,,- - - - - Boil disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2075637605,http://id.who.int/icd/release/11/mms/2075637605,SN4N,,- - - - - Prickly heat disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2064647957,http://id.who.int/icd/release/11/mms/2064647957,SN4P,,- - - - - Pemphigus vulgaris disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/189225144,http://id.who.int/icd/release/11/mms/189225144,SN4Q,,- - - - - Scar marks disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/240793000,http://id.who.int/icd/release/11/mms/240793000,SN4R,,- - - - - Roughness of skin disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1754950261,http://id.who.int/icd/release/11/mms/1754950261,SN4S,,- - - - - Verruca disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2105615533,http://id.who.int/icd/release/11/mms/2105615533,SN4T,,- - - - - Herpes disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/41336270,http://id.who.int/icd/release/11/mms/41336270,SN4U,,- - - - - Ring worm infection disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/645959339,http://id.who.int/icd/release/11/mms/645959339,SN4V,,- - - - - Acne disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/293026993,http://id.who.int/icd/release/11/mms/293026993,SN4W,,- - - - - Ulcer disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1606080290/other,SN5Y,,- - - - - Other specified skin disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1606080290/unspecified,SN5Z,,"- - - - - Skin disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1780130598,http://id.who.int/icd/release/11/mms/1780130598,,BlockL4-SN6,- - - - Nail disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/749377975,http://id.who.int/icd/release/11/mms/749377975,SN60,,- - - - - Brittle nails disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1780130598/other,SN6Y,,- - - - - Other specified nail disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1780130598/unspecified,SN6Z,,"- - - - - Nail disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/964894896,http://id.who.int/icd/release/11/mms/964894896,,BlockL4-SN7,- - - - Hair disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1130046240,http://id.who.int/icd/release/11/mms/1130046240,SN70,,- - - - - Furunculosis of scalp disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/470952586,http://id.who.int/icd/release/11/mms/470952586,SN71,,- - - - - Baldness disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/151610450,http://id.who.int/icd/release/11/mms/151610450,SN72,,- - - - - Folliculitis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2087934559,http://id.who.int/icd/release/11/mms/2087934559,SN73,,- - - - - Premature greying of hair disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/964894896/other,SN7Y,,- - - - - Other specified hair disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/964894896/unspecified,SN7Z,,"- - - - - Hair disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1733830101,http://id.who.int/icd/release/11/mms/1733830101,SN90,,- - - - Patchy alopecia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/2114483334,http://id.who.int/icd/release/11/mms/2114483334,SN91,,- - - - Dandruff disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/512556227,http://id.who.int/icd/release/11/mms/512556227,SN92,,- - - - Carbuncle disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1367002461/other,SN9Y,,"- - - - Other specified skin, nail and hair disorders (TM2)",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
,http://id.who.int/icd/release/11/mms/1367002461/unspecified,SN9Z,,"- - - - Skin, nail and hair disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SN4,,
http://id.who.int/icd/entity/1324098793,http://id.who.int/icd/release/11/mms/1324098793,,BlockL3-SP0,"- - - Bone, joint and muscle disorders (TM2)",block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/1450351129,http://id.who.int/icd/release/11/mms/1450351129,,BlockL4-SP0,- - - - Bone disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1278087668,http://id.who.int/icd/release/11/mms/1278087668,SP00,,- - - - - Osteoporosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/1450351129/other,SP0Y,,- - - - - Other specified bone disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/1450351129/unspecified,SP0Z,,"- - - - - Bone disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/748187240,http://id.who.int/icd/release/11/mms/748187240,,BlockL4-SP1,- - - - Joint disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/383282991,http://id.who.int/icd/release/11/mms/383282991,SP10,,- - - - - Polyarthritis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1436346745,http://id.who.int/icd/release/11/mms/1436346745,SP11,,- - - - - Rheumatism disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1911639957,http://id.who.int/icd/release/11/mms/1911639957,SP12,,- - - - - Osteoarthritis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/315196872,http://id.who.int/icd/release/11/mms/315196872,SP13,,- - - - - Hip joint pain disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1997678707,http://id.who.int/icd/release/11/mms/1997678707,SP14,,- - - - - Gout disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1234160905,http://id.who.int/icd/release/11/mms/1234160905,SP15,,- - - - - Frozen shoulder disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/748187240/other,SP1Y,,- - - - - Other specified joint disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/748187240/unspecified,SP1Z,,"- - - - - Joint disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/38874374,http://id.who.int/icd/release/11/mms/38874374,,BlockL4-SP2,- - - - Muscle disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1815255902,http://id.who.int/icd/release/11/mms/1815255902,SP20,,"- - - - - Muscle pain, twisting disorder (TM2)",category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1722039721,http://id.who.int/icd/release/11/mms/1722039721,SP21,,- - - - - Atony disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/38874374/other,SP2Y,,- - - - - Other specified muscle disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/38874374/unspecified,SP2Z,,"- - - - - Muscle disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/63119863,http://id.who.int/icd/release/11/mms/63119863,SP40,,- - - - Achillodynia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/17088197,http://id.who.int/icd/release/11/mms/17088197,SP41,,- - - - Sciatica disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1263752098,http://id.who.int/icd/release/11/mms/1263752098,SP42,,- - - - Lumbar spondylosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/296037757,http://id.who.int/icd/release/11/mms/296037757,SP43,,- - - - Lumbo-sacroiliac disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/1634061842,http://id.who.int/icd/release/11/mms/1634061842,SP44,,- - - - Torticollis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/212111852,http://id.who.int/icd/release/11/mms/212111852,SP45,,- - - - Cervical spondylosis disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/1324098793/other,SP4Y,,"- - - - Other specified bone, joint and muscle disorders (TM2)",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
,http://id.who.int/icd/release/11/mms/1324098793/unspecified,SP4Z,,"- - - - Bone, joint and muscle disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP0,,
http://id.who.int/icd/entity/944000127,http://id.who.int/icd/release/11/mms/944000127,,BlockL3-SP5,- - - Disorders affecting the whole body (TM2),block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/1737130163,http://id.who.int/icd/release/11/mms/1737130163,,BlockL4-SP5,- - - - Febricity disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1712884804,http://id.who.int/icd/release/11/mms/1712884804,SP50,,- - - - - Enteric fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1754178993,http://id.who.int/icd/release/11/mms/1754178993,SP51,,- - - - - Fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1644364509,http://id.who.int/icd/release/11/mms/1644364509,SP52,,- - - - - Fever disorder with excessive salivation (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/412234144,http://id.who.int/icd/release/11/mms/412234144,SP53,,- - - - - High fever disorder with yellow discouloration (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/594116296,http://id.who.int/icd/release/11/mms/594116296,SP54,,- - - - - Fever with body pain disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1285080175,http://id.who.int/icd/release/11/mms/1285080175,SP55,,- - - - - Fever with chills disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/157279096,http://id.who.int/icd/release/11/mms/157279096,SP56,,- - - - - High grade fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1069186343,http://id.who.int/icd/release/11/mms/1069186343,SP57,,- - - - - Intermittent fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/554848287,http://id.who.int/icd/release/11/mms/554848287,SP58,,- - - - - Continuous fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1551015003,http://id.who.int/icd/release/11/mms/1551015003,SP59,,- - - - - Fever disorder due to external factor (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
