Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Sep 03 - 22:30 UTC
http://id.who.int/icd/entity/93069805,http://id.who.int/icd/release/11/beta/mms/93069805,XM10Q5,,- - - - - Duloxetine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/86741405,http://id.who.int/icd/release/11/beta/mms/86741405,XM3KS5,,- - - - - Desvenlafaxine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/484901901,http://id.who.int/icd/release/11/beta/mms/484901901,XM6J21,,- - - - - Milnacipran,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1175550674,http://id.who.int/icd/release/11/beta/mms/1175550674,XM17Z4,,- - - - - Levomilnacipran,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1200774216,http://id.who.int/icd/release/11/beta/mms/1200774216,XM36V6,,- - - - - Venlafaxine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1378788066,http://id.who.int/icd/release/11/beta/mms/1378788066,,,- - - - Other antidepressants,block,4,False,True,X,browser,iCat,False,27,,,,,,,
http://id.who.int/icd/entity/1012310409,http://id.who.int/icd/release/11/beta/mms/1012310409,XM03J9,,- - - - - Bifemelane,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2104383566,http://id.who.int/icd/release/11/beta/mms/2104383566,XM03E6,,- - - - - Bupropion,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1986676452,http://id.who.int/icd/release/11/beta/mms/1986676452,XM7U12,,- - - - - Diclofensine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/39156561,http://id.who.int/icd/release/11/beta/mms/39156561,XM78C1,,- - - - - Other specified antidepressant,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1764758826,http://id.who.int/icd/release/11/beta/mms/1764758826,XM0T46,,- - - - - Mianserin,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/683955857,http://id.who.int/icd/release/11/beta/mms/683955857,XM5QV7,,- - - - - Minaprine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/499356389,http://id.who.int/icd/release/11/beta/mms/499356389,XM6X89,,- - - - - Nomifensine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1715808198,http://id.who.int/icd/release/11/beta/mms/1715808198,XM6AP8,,- - - - - Oxitriptan,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/662560259,http://id.who.int/icd/release/11/beta/mms/662560259,XM4WM9,,- - - - - Prazitone,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/847472715,http://id.who.int/icd/release/11/beta/mms/847472715,XM0ST5,,- - - - - Thiazesim,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/209760915,http://id.who.int/icd/release/11/beta/mms/209760915,XM5DV5,,- - - - - Tianeptine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1741463044,http://id.who.int/icd/release/11/beta/mms/1741463044,XM5L45,,- - - - - Viloxazine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/418888987,http://id.who.int/icd/release/11/beta/mms/418888987,XM62E7,,- - - - - Trazodone,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/150052563,http://id.who.int/icd/release/11/beta/mms/150052563,XM0B23,,- - - - - Mirtazapine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/190221407,http://id.who.int/icd/release/11/beta/mms/190221407,XM54Q7,,- - - - - Tryptophan,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/555899151,http://id.who.int/icd/release/11/beta/mms/555899151,XM85H1,,- - - - - Nefazodone,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2066865988,http://id.who.int/icd/release/11/beta/mms/2066865988,XM4ML8,,- - - - - Oxaflozane,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1363479058,http://id.who.int/icd/release/11/beta/mms/1363479058,XM80H8,,- - - - - Medifoxamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/342349211,http://id.who.int/icd/release/11/beta/mms/342349211,XM4ZF1,,- - - - - Pivagabine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2127121092,http://id.who.int/icd/release/11/beta/mms/2127121092,XM70H2,,- - - - - Reboxetine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1421713298,http://id.who.int/icd/release/11/beta/mms/1421713298,XM5KP8,,- - - - - Gepirone,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/246290911,http://id.who.int/icd/release/11/beta/mms/246290911,XM5F11,,- - - - - Agomelatine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/618318991,http://id.who.int/icd/release/11/beta/mms/618318991,XM7T91,,- - - - - Vilazodone,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1643647750,http://id.who.int/icd/release/11/beta/mms/1643647750,XM4230,,- - - - - Hyperici herba,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/312009390,http://id.who.int/icd/release/11/beta/mms/312009390,XM0EP0,,- - - - - Vortioxetine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1275512496,http://id.who.int/icd/release/11/beta/mms/1275512496,XM8FB6,,- - - - - Serotonin,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/146003507,http://id.who.int/icd/release/11/beta/mms/146003507,XM0227,,- - - - - Metapramine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/278359861,http://id.who.int/icd/release/11/beta/mms/278359861,XM9KG1,,- - - - Non-selective monoamine reuptake inhibitors,category,1,False,True,X,browser,iCat,False,23,False,,,,,,
http://id.who.int/icd/entity/733556589,http://id.who.int/icd/release/11/beta/mms/733556589,XM6FC9,,- - - - - Desipramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/686625919,http://id.who.int/icd/release/11/beta/mms/686625919,XM6PZ9,,- - - - - Imipramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1530627296,http://id.who.int/icd/release/11/beta/mms/1530627296,XM76Z6,,- - - - - Clomipramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/789932054,http://id.who.int/icd/release/11/beta/mms/789932054,XM37K4,,- - - - - Opipramol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1688221375,http://id.who.int/icd/release/11/beta/mms/1688221375,XM9WZ5,,- - - - - Trimipramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1551210942,http://id.who.int/icd/release/11/beta/mms/1551210942,XM7T42,,- - - - - Lofepramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1109950762,http://id.who.int/icd/release/11/beta/mms/1109950762,XM6H22,,- - - - - Dibenzepin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1104874060,http://id.who.int/icd/release/11/beta/mms/1104874060,XM7BL0,,- - - - - Amitriptyline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1637095745,http://id.who.int/icd/release/11/beta/mms/1637095745,XM79G5,,- - - - - Nortriptyline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/514800224,http://id.who.int/icd/release/11/beta/mms/514800224,XM2WA4,,- - - - - Protriptyline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1024696887,http://id.who.int/icd/release/11/beta/mms/1024696887,XM1LC7,,- - - - - Doxepin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/318040297,http://id.who.int/icd/release/11/beta/mms/318040297,XM24M7,,- - - - - Iprindole,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1035211335,http://id.who.int/icd/release/11/beta/mms/1035211335,XM1575,,- - - - - Melitracen,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1743117546,http://id.who.int/icd/release/11/beta/mms/1743117546,XM8QA6,,- - - - - Butriptyline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1954250320,http://id.who.int/icd/release/11/beta/mms/1954250320,XM2T20,,- - - - - Dosulepin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/857969509,http://id.who.int/icd/release/11/beta/mms/857969509,XM8TQ9,,- - - - - Amoxapine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1218782790,http://id.who.int/icd/release/11/beta/mms/1218782790,XM1190,,- - - - - Amineptine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1647577988,http://id.who.int/icd/release/11/beta/mms/1647577988,XM41L8,,- - - - - Maprotiline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1273023505,http://id.who.int/icd/release/11/beta/mms/1273023505,XM34S5,,- - - - - Quinupramine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/807059019,http://id.who.int/icd/release/11/beta/mms/807059019,XM4SZ9,,- - - - - Imipramine oxide,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1966629316,http://id.who.int/icd/release/11/beta/mms/1966629316,XM3MV6,,- - - - - Dimetacrine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/66420863,http://id.who.int/icd/release/11/beta/mms/66420863,XM5RG3,,- - - - - Oxaprotiline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1953148681,http://id.who.int/icd/release/11/beta/mms/1953148681,XM7GY1,,- - - - - Noxiptiline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/973488885,http://id.who.int/icd/release/11/beta/mms/973488885,XM1UL5,,- - - - Monoamine oxidase A inhibitors,category,1,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/1749850438,http://id.who.int/icd/release/11/beta/mms/1749850438,XM14X9,,- - - - - Moclobemide,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1886266101,http://id.who.int/icd/release/11/beta/mms/1886266101,XM1TG1,,- - - - - Toloxatone,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1076458680,http://id.who.int/icd/release/11/beta/mms/1076458680,,,- - - Cannabinoids or hallucinogens,block,3,False,True,X,browser,iCat,False,6,,,,,,,
http://id.who.int/icd/entity/433531147,http://id.who.int/icd/release/11/beta/mms/433531147,XM2PL7,,- - - - Cannabinoids,category,1,False,True,X,browser,iCat,False,4,False,,,,,,
http://id.who.int/icd/entity/1293608359,http://id.who.int/icd/release/11/beta/mms/1293608359,XM3UF9,,- - - - - Nabilone,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1869188632,http://id.who.int/icd/release/11/beta/mms/1869188632,XM4HM2,,- - - - - Tetrahydrocannabinol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1414658795,http://id.who.int/icd/release/11/beta/mms/1414658795,XM5B55,,- - - - - Cannabidiol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1384909843,http://id.who.int/icd/release/11/beta/mms/1384909843,XM1W83,,- - - - - Dronabinol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/661865379,http://id.who.int/icd/release/11/beta/mms/661865379,XM4SV9,,- - - - Hallucinogens,category,1,False,True,X,browser,iCat,False,12,False,,,,,,
http://id.who.int/icd/entity/1562166895,http://id.who.int/icd/release/11/beta/mms/1562166895,XM5JH5,,- - - - - Psilocin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1101057402,http://id.who.int/icd/release/11/beta/mms/1101057402,XM7642,,- - - - - Psilocybin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1982664833,http://id.who.int/icd/release/11/beta/mms/1982664833,XM0T53,,- - - - - Mescaline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1434448731,http://id.who.int/icd/release/11/beta/mms/1434448731,XM78V1,,- - - - - Aeruginascin,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1650073353,http://id.who.int/icd/release/11/beta/mms/1650073353,XM9WX3,,- - - - - Bufotenine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1273909681,http://id.who.int/icd/release/11/beta/mms/1273909681,XM9T61,,"- - - - - N,N-Dimethyltryptamine",category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1152524723,http://id.who.int/icd/release/11/beta/mms/1152524723,XM9CL3,,- - - - - Lysergic acid amide,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/218895824,http://id.who.int/icd/release/11/beta/mms/218895824,XM5M84,,- - - - - Phencyclidine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1539387543,http://id.who.int/icd/release/11/beta/mms/1539387543,XM50E4,,- - - - - Muscimol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/518254368,http://id.who.int/icd/release/11/beta/mms/518254368,XM1PJ8,,- - - - - Ibotenic acid,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1619853955,http://id.who.int/icd/release/11/beta/mms/1619853955,XM5SB5,,- - - - - Salvinorin A,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1494364133,http://id.who.int/icd/release/11/beta/mms/1494364133,,,- - - - - Methylenedioxymethamphetamine,block,1,False,True,X,browser,iCat,False,11,,,,,,,
http://id.who.int/icd/entity/1692885212,http://id.who.int/icd/release/11/beta/mms/1692885212,XM3C53,,- - - - - - Amfetaminil,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/342215505,http://id.who.int/icd/release/11/beta/mms/342215505,XM3E65,,- - - - - - Benzedrine (amphetamine),category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1327107148,http://id.who.int/icd/release/11/beta/mms/1327107148,XM1NA8,,- - - - - - Central nervous system stimulants amphetamines,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1153016464,http://id.who.int/icd/release/11/beta/mms/1153016464,XM1WW4,,- - - - - - Dexedrine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2102840295,http://id.who.int/icd/release/11/beta/mms/2102840295,XM6LD5,,- - - - - - Dextroamphetamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/321833104,http://id.who.int/icd/release/11/beta/mms/321833104,XM07Y4,,- - - - - - Ecstasy,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/171496389,http://id.who.int/icd/release/11/beta/mms/171496389,XM5B49,,- - - - - - Methamphetamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/565097819,http://id.who.int/icd/release/11/beta/mms/565097819,XM3WD9,,- - - - - - Methedrine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1211762077,http://id.who.int/icd/release/11/beta/mms/1211762077,XM3Q37,,- - - - - - Methylamphetamine,category,1,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/1582902332,http://id.who.int/icd/release/11/beta/mms/1582902332,XM9932,,- - - - - - - Psychostimulant caffeine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1361845976,http://id.who.int/icd/release/11/beta/mms/1361845976,XM6RB6,,- - - - - - Psychostimulant amphetamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/868004030,http://id.who.int/icd/release/11/beta/mms/868004030,XM6V10,,- - - - - - Tenamfetamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1421083259,http://id.who.int/icd/release/11/beta/mms/1421083259,XM12M9,,"- - - - Psychostimulants, ADHD and nootropic agents",category,1,False,True,X,browser,iCat,False,24,False,,,,,,
http://id.who.int/icd/entity/1354688777,http://id.who.int/icd/release/11/beta/mms/1354688777,XM7LR7,,- - - - - Centrally acting sympathomimetics,category,2,False,True,X,browser,iCat,False,9,False,,,,,,
http://id.who.int/icd/entity/34005752,http://id.who.int/icd/release/11/beta/mms/34005752,XM1NX2,,- - - - - - Methylphenidate,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/722096345,http://id.who.int/icd/release/11/beta/mms/722096345,XM52S5,,- - - - - - Pemoline,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/744778156,http://id.who.int/icd/release/11/beta/mms/744778156,XM75Z6,,- - - - - - Modafinil,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1987571681,http://id.who.int/icd/release/11/beta/mms/1987571681,XM5921,,- - - - - - Fenozolone,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1543715505,http://id.who.int/icd/release/11/beta/mms/1543715505,XM9DQ5,,- - - - - - Atomoxetine,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/421651768,http://id.who.int/icd/release/11/beta/mms/421651768,XM5288,,- - - - - - Dexmethylphenidate,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1509666609,http://id.who.int/icd/release/11/beta/mms/1509666609,XM3ZW9,,- - - - - - Armodafinil,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/250499061,http://id.who.int/icd/release/11/beta/mms/250499061,XM9FY1,,- - - - - - Etryptamine,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/909466398,http://id.who.int/icd/release/11/beta/mms/909466398,XM3K58,,- - - - - - Levopropylhexedrine,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/801604344,http://id.who.int/icd/release/11/beta/mms/801604344,XM2XU4,,- - - - - Xanthine derivatives,category,2,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/1167567648,http://id.who.int/icd/release/11/beta/mms/1167567648,XM0NG8,,- - - - - - Caffeine,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/698154028,http://id.who.int/icd/release/11/beta/mms/698154028,XM3Y68,,- - - - - - Propentofylline,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/454097341,http://id.who.int/icd/release/11/beta/mms/454097341,XM1SE2,,- - - - - Meclofenoxate,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/900162402,http://id.who.int/icd/release/11/beta/mms/900162402,XM8QG2,,- - - - - Nizofenone,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1054712959,http://id.who.int/icd/release/11/beta/mms/1054712959,XM84X9,,- - - - - Prolintane,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1620462750,http://id.who.int/icd/release/11/beta/mms/1620462750,XM8EX0,,- - - - - Pipradrol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/137656509,http://id.who.int/icd/release/11/beta/mms/137656509,XM8029,,- - - - - Vinpocetine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1871832402,http://id.who.int/icd/release/11/beta/mms/1871832402,XM37E2,,- - - - - Tipepidine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/96660071,http://id.who.int/icd/release/11/beta/mms/96660071,XM1LB1,,- - - - - Pyritinol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/800472887,http://id.who.int/icd/release/11/beta/mms/800472887,XM5207,,- - - - - Piracetam,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1973795194,http://id.who.int/icd/release/11/beta/mms/1973795194,XM3HZ4,,- - - - - Deanol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1607560236,http://id.who.int/icd/release/11/beta/mms/1607560236,XM2AB6,,- - - - - Fipexide,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/452178851,http://id.who.int/icd/release/11/beta/mms/452178851,XM5TT1,,- - - - - Citicoline,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1885154554,http://id.who.int/icd/release/11/beta/mms/1885154554,XM5N75,,- - - - - Oxiracetam,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1512700332,http://id.who.int/icd/release/11/beta/mms/1512700332,XM6EM2,,- - - - - Pirisudanol,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/3833831,http://id.who.int/icd/release/11/beta/mms/3833831,XM1MZ1,,- - - - - Linopirdine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1869378880,http://id.who.int/icd/release/11/beta/mms/1869378880,XM0Z60,,- - - - - Aniracetam,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1456065472,http://id.who.int/icd/release/11/beta/mms/1456065472,XM77H2,,- - - - - Acetylcarnitine,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2092769006,http://id.who.int/icd/release/11/beta/mms/2092769006,XM5CY6,,- - - - - Idebenone,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1241027194,http://id.who.int/icd/release/11/beta/mms/1241027194,XM59Z4,,- - - - - Pramiracetam,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/592842019,http://id.who.int/icd/release/11/beta/mms/592842019,XM3WZ9,,- - - - - Adrafinil,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1395744320,http://id.who.int/icd/release/11/beta/mms/1395744320,XM94C0,,- - - - - Mebicar,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2034600814,http://id.who.int/icd/release/11/beta/mms/2034600814,XM3J14,,- - - - - Phenibut,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/554581423,http://id.who.int/icd/release/11/beta/mms/554581423,XM45U3,,- - - - - Deanol aceglumate,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1599759772,http://id.who.int/icd/release/11/beta/mms/1599759772,,,- - - - Other psychodysleptics [hallucinogens],block,4,False,True,X,browser,iCat,False,10,,,,,,,
http://id.who.int/icd/entity/1922074303,http://id.who.int/icd/release/11/beta/mms/1922074303,XM9DQ3,,- - - - - Diethyltryptamine (DET),category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/924182854,http://id.who.int/icd/release/11/beta/mms/924182854,XM6LV4,,- - - - - Dimethyl tryptamine,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/585850638,http://id.who.int/icd/release/11/beta/mms/585850638,XM9438,,- - - - - Hawaiian Woodrose seeds,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/485000662,http://id.who.int/icd/release/11/beta/mms/485000662,XM52J2,,- - - - - Heavenly Blue (morning glory),category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2099842605,http://id.who.int/icd/release/11/beta/mms/2099842605,XM79N5,,- - - - - Magic mushroom,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1211026009,http://id.who.int/icd/release/11/beta/mms/1211026009,XM0169,,- - - - - Mescal buttons,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1916221135,http://id.who.int/icd/release/11/beta/mms/1916221135,XM32H5,,- - - - - Morning glory seeds,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1506433631,http://id.who.int/icd/release/11/beta/mms/1506433631,XM4B51,,- - - - - Pearly Gates (morning glory seeds),category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/940298662,http://id.who.int/icd/release/11/beta/mms/940298662,XM0QA2,,- - - - - Peyote,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1746600475,http://id.who.int/icd/release/11/beta/mms/1746600475,XM0075,,- - - - - Yohimbic acid,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/765357538,http://id.who.int/icd/release/11/beta/mms/765357538,,,- - - - Synthetic cannabinoids,block,4,False,True,X,browser,iCat,False,1,,,,,,,
http://id.who.int/icd/entity/862242056,http://id.who.int/icd/release/11/beta/mms/862242056,XM8E16,,- - - - - Cannabinol,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1918647489,http://id.who.int/icd/release/11/beta/mms/1918647489,,,- - - - Unspecified psychodysleptics [hallucinogens],block,4,False,True,X,browser,iCat,False,5,,,,,,,
http://id.who.int/icd/entity/573039984,http://id.who.int/icd/release/11/beta/mms/573039984,XM0XQ5,,- - - - - Central nervous system depressants hallucinogenics,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1654039927,http://id.who.int/icd/release/11/beta/mms/1654039927,XM31A7,,- - - - - Psychodysleptic drug,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/420483158,http://id.who.int/icd/release/11/beta/mms/420483158,XM3Z58,,- - - - - Psychotomimetic agents,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2035819117,http://id.who.int/icd/release/11/beta/mms/2035819117,XM8X97,,- - - - - Hallucinogen,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/303304444,http://id.who.int/icd/release/11/beta/mms/303304444,XM7DW4,,- - - - - Megahallucinogen,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/448177412,http://id.who.int/icd/release/11/beta/mms/448177412,,,- - - Opioids,block,3,False,True,X,browser,iCat,False,1,,,,,,,
